ros_timestamp,predicted_score,true_label,traversability_cost,w_slip,w_imu_rp,w_imu_gyro,w_wheel_speed,w_wheel_accel,gt_slip,gt_imu_rp,gt_imu_gyro,gt_wheel_speed,gt_wheel_accel
1770200891.8608,0.9341292977333069,0.9268857836723328,0.4538118839263916,0.22914676,0.16437781,0.19046324,0.30886486,0.107147366,0.93625426,0.9826544,0.8430448,0.91428494,0.9581906
1770200891.9565,0.9209368228912354,0.9318569302558899,0.4484618008136749,0.19566709,0.24370544,0.20313357,0.1918339,0.16566008,0.94646895,0.9554162,0.8500227,0.94190705,0.9654696
1770200892.0830,0.9217321872711182,0.9318569302558899,0.46339738368988037,0.18998948,0.24274975,0.21507518,0.18368697,0.16849867,0.94646895,0.9554162,0.8500227,0.94190705,0.9654696
1770200892.1973,0.8695793747901917,0.9318569302558899,0.47998347878456116,0.24183995,0.13293627,0.27367228,0.21356124,0.13799028,0.94646895,0.9554162,0.8500227,0.94190705,0.9654696
1770200892.2587,0.9320071935653687,0.9181081056594849,0.46678969264030457,0.20567083,0.18020473,0.22849998,0.28942204,0.09620239,0.9423597,0.98480344,0.7757258,0.9247621,0.96288943
1770200892.3657,0.9236630201339722,0.9181081056594849,0.4277195930480957,0.18447895,0.17895642,0.25577947,0.28057647,0.100208744,0.9423597,0.98480344,0.7757258,0.9247621,0.96288943
1770200892.5339,0.8642256855964661,0.9181081056594849,0.3339666724205017,0.11547813,0.15019432,0.3758062,0.15807015,0.20045118,0.9423597,0.98480344,0.7757258,0.9247621,0.96288943
1770200892.6004,0.8492909669876099,0.9181081056594849,0.2957350015640259,0.10854088,0.14303344,0.39282933,0.14728445,0.20831183,0.9423597,0.98480344,0.7757258,0.9247621,0.96288943
1770200892.6975,0.8655867576599121,0.9181081056594849,0.23696491122245789,0.25599408,0.17372108,0.23728503,0.1417676,0.19123217,0.9423597,0.98480344,0.7757258,0.9247621,0.96288943
1770200892.7579,0.8652265667915344,0.897089421749115,0.21645161509513855,0.1264219,0.15265423,0.35693094,0.23237865,0.1316143,0.923342,0.9156804,0.82606584,0.8710633,0.94929516
1770200892.9113,0.8062973618507385,0.897089421749115,0.24363240599632263,0.09449441,0.15689127,0.41064966,0.1583497,0.1796149,0.923342,0.9156804,0.82606584,0.8710633,0.94929516
1770200892.9646,0.8073150515556335,0.897089421749115,0.2659125328063965,0.09763269,0.1560878,0.40582347,0.15555671,0.18489932,0.923342,0.9156804,0.82606584,0.8710633,0.94929516
1770200893.0797,0.8757236003875732,0.897089421749115,0.31884679198265076,0.23380256,0.10832869,0.28070506,0.16125807,0.21590562,0.923342,0.9156804,0.82606584,0.8710633,0.94929516
1770200893.2203,0.8726873397827148,0.8695157170295715,0.32973676919937134,0.20031415,0.15536256,0.269061,0.17302294,0.20223941,0.9227631,0.8695428,0.76321375,0.8434298,0.9486289
1770200893.2987,0.8482253551483154,0.8695157170295715,0.3120054304599762,0.19902857,0.18026514,0.28505298,0.1996202,0.13603313,0.9227631,0.8695428,0.76321375,0.8434298,0.9486289
1770200893.3698,0.8824642896652222,0.8695157170295715,0.28826192021369934,0.1741935,0.1568357,0.3447039,0.18671946,0.13754737,0.9227631,0.8695428,0.76321375,0.8434298,0.9486289
1770200893.4676,0.8825510740280151,0.9181081056594849,0.2545081079006195,0.13394931,0.20826605,0.31763533,0.14070448,0.19944482,0.9423597,0.98480344,0.7757258,0.9247621,0.96288943
1770200893.5880,0.854799747467041,0.8695157170295715,0.2481713742017746,0.14082484,0.19439511,0.3429882,0.1554922,0.16629961,0.9227631,0.8695428,0.76321375,0.8434298,0.9486289
1770200893.8046,0.8712083101272583,0.8695157170295715,0.2674098312854767,0.15723082,0.16759554,0.37012184,0.17298317,0.13206862,0.9227631,0.8695428,0.76321375,0.8434298,0.9486289
1770200893.8620,0.8636974692344666,0.8897579312324524,0.2605160176753998,0.21562864,0.19667576,0.2875757,0.11525583,0.18486406,0.88975793,0.88975793,0.88975793,0.88975793,0.88975793
1770200893.9592,0.8315626978874207,0.8605905771255493,0.24648523330688477,0.18698299,0.19768636,0.29936594,0.18451281,0.13145189,0.93937886,0.86159337,0.67280173,0.8683834,0.96079564
1770200894.0434,0.8347093462944031,0.8605905771255493,0.23133520781993866,0.11781246,0.21764287,0.3332019,0.15462345,0.17671931,0.93937886,0.86159337,0.67280173,0.8683834,0.96079564
1770200894.1165,0.8921637535095215,0.8897579312324524,0.22344231605529785,0.3495493,0.21531218,0.16391027,0.11149122,0.15973704,0.88975793,0.88975793,0.88975793,0.88975793,0.88975793
1770200894.3052,0.8447926640510559,0.898051917552948,0.24570602178573608,0.28457713,0.19526355,0.24227773,0.16200988,0.115871765,0.8980519,0.8980519,0.8980519,0.8980519,0.8980519
1770200895.0328,0.8425627946853638,0.898051917552948,0.15452668070793152,0.27442294,0.18319923,0.25036907,0.17210683,0.11990191,0.8980519,0.8980519,0.8980519,0.8980519,0.8980519
1770200895.1415,0.8220588564872742,0.8605905771255493,0.13586951792240143,0.104762614,0.18290924,0.3396226,0.16900122,0.20370436,0.93937886,0.86159337,0.67280173,0.8683834,0.96079564
1770200895.1882,0.8815983533859253,0.8897579312324524,0.12822368741035461,0.302573,0.16244377,0.18382648,0.13766806,0.21348871,0.9448999,0.8634079,0.8088082,0.86635965,0.9653139
1770200895.3282,0.874617874622345,0.9181081056594849,0.10324231535196304,0.124626175,0.19474167,0.3075018,0.17411657,0.1990138,0.9423597,0.98480344,0.7757258,0.9247621,0.96288943
1770200895.3857,0.84598708152771,0.8980518579483032,0.09656817466020584,0.22110009,0.15848936,0.27410492,0.2289559,0.11734973,0.93608886,0.8760006,0.8220009,0.8980977,0.958071
1770200895.5304,0.8503082394599915,0.8897579312324524,0.10901030898094177,0.2680756,0.12870327,0.21940939,0.15902263,0.2247892,0.9448999,0.8634079,0.8088082,0.86635965,0.9653139
1770200895.5862,0.8244353532791138,0.8980518579483032,0.1286962330341339,0.19695947,0.17701618,0.28903955,0.15250237,0.18448243,0.93608886,0.8760006,0.8220009,0.8980977,0.958071
1770200895.7345,0.8840019702911377,0.9178953170776367,0.20756623148918152,0.29656336,0.16845968,0.16333108,0.14504075,0.22660515,0.9378411,0.90185463,0.84160763,0.9491407,0.9590321
1770200895.7861,0.8604060411453247,0.8605905771255493,0.22599101066589355,0.17904107,0.20511788,0.19344509,0.2152106,0.20718531,0.93937886,0.86159337,0.67280173,0.8683834,0.96079564
1770200895.9417,0.8251795768737793,0.9138197898864746,0.24710334837436676,0.15662567,0.22273842,0.26814228,0.19176544,0.16072822,0.9138198,0.9138198,0.9138198,0.9138198,0.9138198
1770200895.9798,0.8642145395278931,0.9138197898864746,0.247776597738266,0.3279283,0.14594263,0.14696097,0.14866133,0.23050682,0.9397102,0.87048084,0.8337899,0.96446687,0.9606512
1770200896.1349,0.8780080676078796,0.9181081056594849,0.2614173889160156,0.2046644,0.18823373,0.20642088,0.2575043,0.14317669,0.9423597,0.98480344,0.7757258,0.9247621,0.96288943
1770200896.1829,0.8688789010047913,0.9020389914512634,0.2811775207519531,0.20057131,0.21253408,0.24183388,0.1751641,0.16989656,0.9471981,0.87356555,0.76481,0.95741695,0.9672043
1770200896.3240,0.8154488205909729,0.8980518579483032,0.3490740656852722,0.1935643,0.19089775,0.1297782,0.27391315,0.21184663,0.93608886,0.8760006,0.8220009,0.8980977,0.958071
1770200896.3915,0.8654322624206543,0.8695157170295715,0.3878445029258728,0.13265266,0.2896021,0.2711339,0.19168435,0.11492703,0.9227631,0.8695428,0.76321375,0.8434298,0.9486289
1770200896.5300,0.8688421249389648,0.9020389914512634,0.4619934558868408,0.2174704,0.2317006,0.21339716,0.16211447,0.17531736,0.9471981,0.87356555,0.76481,0.95741695,0.9672043
1770200896.5874,0.8062554001808167,0.8980518579483032,0.4673408269882202,0.14552124,0.21608368,0.18580207,0.285482,0.16711104,0.93608886,0.8760006,0.8220009,0.8980977,0.958071
1770200896.7424,0.8356848955154419,0.9014865756034851,0.4291383922100067,0.16658783,0.18263425,0.32945842,0.1769055,0.144414,0.9131251,0.7857091,0.8833394,0.96772856,0.9575306
1770200896.7898,0.858700156211853,0.8897579312324524,0.4122636020183563,0.18422791,0.19703378,0.2418868,0.19990322,0.17694831,0.9448999,0.8634079,0.8088082,0.86635965,0.9653139
1770200896.9086,0.7604328393936157,0.9014865756034851,0.377817839384079,0.12071936,0.29330987,0.2489472,0.19621927,0.14080429,0.9131251,0.7857091,0.8833394,0.96772856,0.9575306
1770200897.0024,0.8174917697906494,0.8980518579483032,0.35018929839134216,0.1755734,0.23391464,0.24791671,0.17388503,0.16871017,0.93608886,0.8760006,0.8220009,0.8980977,0.958071
1770200897.1577,0.7819632291793823,0.8695157170295715,0.2623153030872345,0.119027555,0.252093,0.33136776,0.15818053,0.13933115,0.9227631,0.8695428,0.76321375,0.8434298,0.9486289
1770200897.2085,0.8100543022155762,0.8817014694213867,0.24073727428913116,0.21146975,0.26348546,0.2762585,0.115801156,0.1329851,0.92764914,0.82135123,0.7102091,0.98665327,0.96264446
1770200897.3110,0.8245012760162354,0.8605905771255493,0.24890552461147308,0.14793912,0.25555873,0.28123426,0.15747124,0.15779668,0.93937886,0.86159337,0.67280173,0.8683834,0.96079564
1770200897.3784,0.8215980529785156,0.8605905771255493,0.2913206219673157,0.14879982,0.2588426,0.28357056,0.15428618,0.15450083,0.93937886,0.86159337,0.67280173,0.8683834,0.96079564
1770200897.5386,0.8255144357681274,0.8695157170295715,0.39415600895881653,0.16271819,0.29506814,0.30202016,0.122090474,0.11810298,0.9227631,0.8695428,0.76321375,0.8434298,0.9486289
1770200897.6098,0.7788822650909424,0.8695157170295715,0.43636858463287354,0.13741128,0.27270156,0.31587768,0.14527081,0.12873867,0.9227631,0.8695428,0.76321375,0.8434298,0.9486289
1770200897.7135,0.8668243288993835,0.9181081056594849,0.6089390516281128,0.15370633,0.31317446,0.25383344,0.15187839,0.12740743,0.9423597,0.98480344,0.7757258,0.9247621,0.96288943
1770200897.7921,0.8511552810668945,0.9047918319702148,0.7985233664512634,0.33106667,0.19333816,0.17945391,0.1932674,0.10287386,0.84001994,0.8583754,0.9462338,0.92512625,0.95420414
1770200897.9362,0.8317564725875854,0.8841235041618347,1.0,0.2922788,0.23208699,0.1810519,0.15528488,0.13929744,0.88242936,0.83147407,0.83702105,0.90820765,0.9614854
1770200897.9787,0.8455150127410889,0.9014865756034851,1.0,0.2736774,0.23189542,0.17748214,0.1425839,0.1743611,0.9131251,0.7857091,0.8833394,0.96772856,0.9575306
1770200898.1098,0.8520406484603882,0.8897579312324524,1.0,0.19772874,0.24362601,0.2316016,0.18344863,0.14359501,0.9448999,0.8634079,0.8088082,0.86635965,0.9653139
1770200898.1898,0.843254566192627,0.8841235041618347,0.9258717894554138,0.27062938,0.2289382,0.1801985,0.19052841,0.12970556,0.88242936,0.83147407,0.83702105,0.90820765,0.9614854
1770200898.3066,0.8186225891113281,0.8911348581314087,0.4826537072658539,0.18059751,0.23776367,0.25264508,0.2147895,0.11420425,0.8934836,0.80295324,0.82679343,0.97295064,0.9594934
1770200898.3911,0.8327884674072266,0.919844925403595,0.35566475987434387,0.14552677,0.27846113,0.23696727,0.17877834,0.16026652,0.9198449,0.9198449,0.9198449,0.9198449,0.9198449
1770200898.4982,0.8227960467338562,0.919844925403595,0.3269738554954529,0.23843178,0.21756458,0.20508946,0.19204666,0.14686753,0.9058481,0.80946827,0.95708853,0.9779328,0.9488869
1770200898.5979,0.7955907583236694,0.919844925403595,0.3608585298061371,0.16247268,0.24351908,0.20679726,0.22202589,0.16518508,0.9058481,0.80946827,0.95708853,0.9779328,0.9488869
1770200898.7086,0.8448981046676636,0.8695157170295715,0.48096027970314026,0.12961546,0.19539697,0.3799702,0.18476416,0.11025326,0.9227631,0.8695428,0.76321375,0.8434298,0.9486289
1770200898.8061,0.873663067817688,0.9181081056594849,0.5731104612350464,0.1182516,0.25518557,0.2949035,0.19611667,0.13554269,0.9423597,0.98480344,0.7757258,0.9247621,0.96288943
1770200898.8999,0.8482832312583923,0.8982760310173035,0.5855198502540588,0.25918812,0.21568385,0.2097222,0.17433776,0.14106809,0.87191254,0.81827176,0.85498756,0.9939429,0.9522655
1770200899.0122,0.802473783493042,0.8920561075210571,0.5094575881958008,0.17116293,0.23944627,0.21003132,0.20188916,0.17747034,0.8339773,0.8284095,0.8811754,0.95897555,0.9577429
1770200899.1308,0.8781355619430542,0.9020389914512634,0.40171152353286743,0.26105297,0.2272881,0.20201662,0.14403453,0.1656078,0.9471981,0.87356555,0.76481,0.95741695,0.9672043
1770200899.1863,0.8660948872566223,0.8841235041618347,0.3789054751396179,0.22557788,0.19998012,0.26898593,0.14289911,0.16255699,0.88242936,0.83147407,0.83702105,0.90820765,0.9614854
1770200899.3056,0.8173155784606934,0.8733512759208679,0.3952160179615021,0.2316437,0.22100279,0.22319198,0.15037481,0.17378676,0.8355945,0.81822306,0.8466026,0.9189966,0.9473396
1770200899.4064,0.8312975168228149,0.8695157170295715,0.4072675406932831,0.14347202,0.21481763,0.36747172,0.14786257,0.12637605,0.9227631,0.8695428,0.76321375,0.8434298,0.9486289
1770200899.5275,0.8666636943817139,0.9020389914512634,0.4005386233329773,0.25775295,0.25131285,0.19586685,0.1356421,0.15942526,0.9471981,0.87356555,0.76481,0.95741695,0.9672043
1770200899.5811,0.8147528171539307,0.8981192708015442,0.40329426527023315,0.1500503,0.21734618,0.22339442,0.20368363,0.20552546,0.85926235,0.78441596,0.90719265,0.989664,0.9500614
1770200899.7034,0.8170608282089233,0.8695157170295715,0.4175928235054016,0.149458,0.31782293,0.28658292,0.12321119,0.122924924,0.9227631,0.8695428,0.76321375,0.8434298,0.9486289
1770200899.8075,0.8303921222686768,0.8980518579483032,0.42442283034324646,0.19228825,0.22598742,0.2588896,0.18704292,0.13579185,0.93608886,0.8760006,0.8220009,0.8980977,0.958071
1770200899.9134,0.7745360136032104,0.8920561075210571,0.41774308681488037,0.21142769,0.29654256,0.17503671,0.15318589,0.16380715,0.8339773,0.8284095,0.8811754,0.95897555,0.9577429
1770200900.0142,0.8569455146789551,0.9020389914512634,0.4334343373775482,0.28599042,0.2648439,0.16902052,0.1376501,0.14249507,0.9471981,0.87356555,0.76481,0.95741695,0.9672043
1770200900.1050,0.798382043838501,0.8801407217979431,0.4981170892715454,0.26320902,0.25117755,0.18923253,0.14780886,0.14857206,0.85317075,0.81441206,0.81763667,0.96654,0.9489439
1770200900.2105,0.8124798536300659,0.8801407217979431,0.5991377234458923,0.19227393,0.29811752,0.21727662,0.1518258,0.14050615,0.85317075,0.81441206,0.81763667,0.96654,0.9489439
1770200900.2854,0.816474974155426,0.8695157170295715,0.6839449405670166,0.2013223,0.22099844,0.25195506,0.18997884,0.13574533,0.9227631,0.8695428,0.76321375,0.8434298,0.9486289
1770200900.4533,0.8485107421875,0.8695157170295715,0.8196726441383362,0.22449116,0.26130924,0.24709092,0.1554316,0.111677095,0.9227631,0.8695428,0.76321375,0.8434298,0.9486289
1770200900.5558,0.8305002450942993,0.8605905771255493,0.8162944912910461,0.18223053,0.20971768,0.26888698,0.18629591,0.15286885,0.93937886,0.86159337,0.67280173,0.8683834,0.96079564
1770200900.6231,0.8346158266067505,0.8985713124275208,0.7500317692756653,0.26933417,0.22800569,0.2081839,0.1608705,0.13360578,0.8907711,0.8051843,0.90603757,0.94751865,0.943345
1770200900.7339,0.7858283519744873,0.8985713124275208,0.6009668707847595,0.24537475,0.21635228,0.2266451,0.15523231,0.15639557,0.8907711,0.8051843,0.90603757,0.94751865,0.943345
1770200900.8051,0.826988697052002,0.8981192708015442,0.5193641185760498,0.21598084,0.24710575,0.26370317,0.14315164,0.1300586,0.85926235,0.78441596,0.90719265,0.989664,0.9500614
1770200900.9052,0.8158815503120422,0.9127799272537231,0.5087767839431763,0.20874977,0.22238359,0.2653226,0.15976208,0.14378199,0.91319823,0.8163919,0.8929542,0.99995947,0.9413958
1770200901.0834,0.8567795753479004,0.9020389914512634,0.6242674589157104,0.21905944,0.22239688,0.2572169,0.14426099,0.15706581,0.9471981,0.87356555,0.76481,0.95741695,0.9672043
1770200901.1958,0.8004992008209229,0.8695157170295715,0.67542964220047,0.16931413,0.20191097,0.29730436,0.18301895,0.1484516,0.9227631,0.8695428,0.76321375,0.8434298,0.9486289
1770200901.2312,0.8317945003509521,0.8981192708015442,0.6802805662155151,0.19138432,0.30083823,0.18870649,0.17466418,0.14440677,0.85926235,0.78441596,0.90719265,0.989664,0.9500614
1770200901.2872,0.8279643654823303,0.8908719420433044,0.685060977935791,0.23658736,0.19542414,0.22903205,0.15811908,0.18083729,0.9201848,0.81509984,0.8589234,0.9128552,0.9472965
1770200901.4221,0.8351445198059082,0.8908719420433044,0.7185280919075012,0.22229438,0.21654877,0.19320159,0.14832164,0.21963358,0.9201848,0.81509984,0.8589234,0.9128552,0.9472965
1770200901.5333,0.8378890752792358,0.8733512759208679,0.8466576337814331,0.18532133,0.28485355,0.20699702,0.17742401,0.14540409,0.8355945,0.81822306,0.8466026,0.9189966,0.9473396
1770200901.6216,0.8122417330741882,0.8908719420433044,0.9188466668128967,0.31761384,0.23563966,0.13048321,0.12298612,0.19327724,0.9201848,0.81509984,0.8589234,0.9128552,0.9472965
1770200901.7358,0.8322039842605591,0.8854566812515259,0.9188466668128967,0.17345911,0.24878891,0.2627285,0.15693542,0.15808801,0.9151787,0.826191,0.79603535,0.94732285,0.9425555
1770200901.8325,0.845677375793457,0.9014865756034851,0.9188466668128967,0.18025886,0.28209966,0.23050813,0.12889105,0.17824228,0.9131251,0.7857091,0.8833394,0.96772856,0.9575306
1770200901.9533,0.8388888835906982,0.8733512759208679,0.9996394515037537,0.17645116,0.29856095,0.19719733,0.18858139,0.13920914,0.8355945,0.81822306,0.8466026,0.9189966,0.9473396
1770200902.0730,0.8634601831436157,0.8857847452163696,0.9243937134742737,0.12253322,0.30919388,0.2216495,0.18585081,0.16077258,0.85511315,0.7883301,0.8663157,0.96203846,0.9571264
1770200902.2264,0.8308905363082886,0.9181081056594849,0.6613275408744812,0.10897783,0.20767596,0.31880477,0.23583512,0.12870626,0.9423597,0.98480344,0.7757258,0.9247621,0.96288943
1770200902.3096,0.8277318477630615,0.8857847452163696,0.4938274621963501,0.197449,0.23396951,0.19811517,0.1638407,0.20662563,0.85511315,0.7883301,0.8663157,0.96203846,0.9571264
1770200902.3650,0.8091431856155396,0.8605905771255493,0.4364737570285797,0.13111268,0.20988083,0.3067623,0.18864205,0.16360217,0.93937886,0.86159337,0.67280173,0.8683834,0.96079564
1770200902.4503,0.8287544250488281,0.8981192708015442,0.3239113688468933,0.17674264,0.29389396,0.24797922,0.14329936,0.13808483,0.85926235,0.78441596,0.90719265,0.989664,0.9500614
1770200902.6211,0.8451814651489258,0.9047918319702148,0.1832360476255417,0.22826432,0.23668137,0.21881132,0.19524126,0.12100175,0.84001994,0.8583754,0.9462338,0.92512625,0.95420414
1770200902.7252,0.8185005784034729,0.8985713124275208,0.18635766208171844,0.20067768,0.2688296,0.2389084,0.15260212,0.13898218,0.8907711,0.8051843,0.90603757,0.94751865,0.943345
1770200902.8019,0.8648698925971985,0.9020389914512634,0.23025619983673096,0.25576773,0.25113812,0.19017078,0.15519236,0.14773095,0.9471981,0.87356555,0.76481,0.95741695,0.9672043
1770200902.8683,0.8236652612686157,0.8669561743736267,0.2806258201599121,0.17811808,0.24030282,0.21404836,0.19202167,0.17550902,0.77736646,0.80110824,0.88116103,0.93959075,0.93555427
1770200902.9513,0.7997828125953674,0.8733512759208679,0.35415706038475037,0.21352266,0.28989348,0.20497581,0.15487018,0.13673785,0.8355945,0.81822306,0.8466026,0.9189966,0.9473396
1770200903.0548,0.7904102802276611,0.8920561075210571,0.4686392545700073,0.21771783,0.28555545,0.19081491,0.15546778,0.15044403,0.8339773,0.8284095,0.8811754,0.95897555,0.9577429
1770200903.1431,0.8535997867584229,0.897089421749115,0.5840722918510437,0.19743308,0.24704072,0.25218523,0.16350016,0.1398408,0.923342,0.9156804,0.82606584,0.8710633,0.94929516
1770200903.2383,0.8371504545211792,0.9181081056594849,0.6494976878166199,0.15133065,0.19243127,0.29385385,0.23588651,0.12649776,0.9423597,0.98480344,0.7757258,0.9247621,0.96288943
1770200903.2967,0.8247665166854858,0.8733512759208679,0.651099443435669,0.22435938,0.2696911,0.19979881,0.17368175,0.13246894,0.8355945,0.81822306,0.8466026,0.9189966,0.9473396
1770200903.4007,0.8369678854942322,0.9181081056594849,0.6291996240615845,0.15169571,0.19213837,0.29747078,0.23302954,0.12566562,0.9423597,0.98480344,0.7757258,0.9247621,0.96288943
1770200903.5127,0.7920433878898621,0.893604576587677,0.5324345231056213,0.28635725,0.2297169,0.1651878,0.1350517,0.18368635,0.9101529,0.8250924,0.81816906,0.97532,0.9392887
1770200903.6231,0.8293574452400208,0.8695157170295715,0.5180916786193848,0.17959161,0.23924981,0.30779704,0.1545387,0.118822835,0.9227631,0.8695428,0.76321375,0.8434298,0.9486289
1770200903.7830,0.8265691995620728,0.8695157170295715,0.5663623809814453,0.17516185,0.24014974,0.31220648,0.15293667,0.11954532,0.9227631,0.8695428,0.76321375,0.8434298,0.9486289
1770200903.8718,0.8200937509536743,0.9066826105117798,0.5835483074188232,0.15234208,0.24107455,0.34497824,0.14349112,0.11811408,0.9066826,0.9066826,0.9066826,0.9066826,0.9066826
1770200903.9468,0.824730634689331,0.893604576587677,0.5944554209709167,0.20462057,0.23862244,0.25896075,0.16643915,0.13135709,0.9101529,0.8250924,0.81816906,0.97532,0.9392887
1770200904.0562,0.8461233377456665,0.893604576587677,0.5902987122535706,0.19711132,0.23329656,0.2627611,0.17175205,0.135079,0.9101529,0.8250924,0.81816906,0.97532,0.9392887
1770200904.1673,0.842039167881012,0.8801407217979431,0.5453957915306091,0.23693053,0.24256288,0.22193111,0.15165469,0.14692073,0.85317075,0.81441206,0.81763667,0.96654,0.9489439
1770200904.2528,0.8401141166687012,0.9178953170776367,0.5124883651733398,0.18342122,0.22458765,0.2708959,0.18194056,0.13915461,0.9378411,0.90185463,0.84160763,0.9491407,0.9590321
1770200904.3549,0.8132001161575317,0.9066826105117798,0.47681114077568054,0.25270554,0.23435797,0.18224211,0.14016514,0.19052932,0.90936035,0.8543376,0.9133134,0.9191003,0.93730134
1770200904.4573,0.7996535301208496,0.8605905771255493,0.4678097367286682,0.14717771,0.21748501,0.2971053,0.16257973,0.17565215,0.93937886,0.86159337,0.67280173,0.8683834,0.96079564
1770200904.6212,0.865964412689209,0.9181081056594849,0.5071287155151367,0.13430311,0.2355986,0.28640682,0.17995046,0.163741,0.9423597,0.98480344,0.7757258,0.9247621,0.96288943
1770200904.6722,0.8458464741706848,0.8801407217979431,0.49353235960006714,0.2287154,0.2464304,0.2040906,0.15186779,0.16889584,0.85317075,0.81441206,0.81763667,0.96654,0.9489439
1770200904.7876,0.8350995779037476,0.8986495137214661,0.4479128420352936,0.19249766,0.24573676,0.23795205,0.16696629,0.15684728,0.9269039,0.771016,0.90843993,0.935859,0.95102894
1770200904.8193,0.7999353408813477,0.8695157170295715,0.418760746717453,0.1562127,0.19558403,0.28189957,0.20162049,0.16468318,0.9227631,0.8695428,0.76321375,0.8434298,0.9486289
1770200904.9375,0.865164577960968,0.9020389914512634,0.32316669821739197,0.21962887,0.25296047,0.19706449,0.15721692,0.17312928,0.9471981,0.87356555,0.76481,0.95741695,0.9672043
1770200905.0038,0.8158934116363525,0.8908719420433044,0.3023194372653961,0.17824356,0.31594935,0.18884942,0.12591079,0.19104691,0.9201848,0.81509984,0.8589234,0.9128552,0.9472965
1770200905.0872,0.8446887135505676,0.9020389914512634,0.30725759267807007,0.16922928,0.26029956,0.2515583,0.16381517,0.15509772,0.9471981,0.87356555,0.76481,0.95741695,0.9672043
1770200905.2338,0.8291833400726318,0.9014865756034851,0.4299752414226532,0.18835294,0.31179252,0.2066506,0.13026185,0.16294214,0.9131251,0.7857091,0.8833394,0.96772856,0.9575306
1770200905.3405,0.8564138412475586,0.897089421749115,0.4616852104663849,0.173917,0.27157897,0.23755571,0.17813265,0.13881566,0.923342,0.9156804,0.82606584,0.8710633,0.94929516
1770200905.4492,0.8295626640319824,0.8801407217979431,0.4014853835105896,0.21733543,0.28170028,0.1944596,0.16736707,0.13913764,0.85317075,0.81441206,0.81763667,0.96654,0.9489439
1770200905.5483,0.849367082118988,0.9181081056594849,0.3312113285064697,0.14981829,0.22540087,0.2602177,0.24411812,0.12044507,0.9423597,0.98480344,0.7757258,0.9247621,0.96288943
1770200905.6295,0.8390036821365356,0.8897579312324524,0.28106531500816345,0.17028867,0.22222124,0.22923662,0.21128951,0.16696393,0.9448999,0.8634079,0.8088082,0.86635965,0.9653139
1770200905.7458,0.8322916030883789,0.8921518325805664,0.2686634957790375,0.20140956,0.26287225,0.2255079,0.1821777,0.1280326,0.8499008,0.81361884,0.8935088,0.962881,0.9408498
1770200905.7975,0.8202946186065674,0.8921518325805664,0.26846078038215637,0.2567324,0.3003579,0.18988016,0.14650047,0.106529094,0.8499008,0.81361884,0.8935088,0.962881,0.9408498
1770200905.9301,0.8797979950904846,0.8647481799125671,0.283406525850296,0.1912598,0.27032322,0.19916537,0.20312338,0.13612828,0.7861341,0.8104683,0.90768504,0.8749245,0.9445288
1770200906.0836,0.844482958316803,0.8757001161575317,0.3338107764720917,0.17925169,0.22913252,0.32361898,0.16662888,0.10136789,0.90518963,0.7886929,0.7764818,0.96450406,0.94363195
1770200906.1325,0.8288320302963257,0.8733512759208679,0.35355156660079956,0.2053656,0.25892833,0.214843,0.1810087,0.13985436,0.8355945,0.81822306,0.8466026,0.9189966,0.9473396
1770200906.2414,0.837777316570282,0.8911348581314087,0.3779893219470978,0.19355059,0.21504736,0.25744998,0.17156965,0.16238242,0.8934836,0.80295324,0.82679343,0.97295064,0.9594934
1770200906.3783,0.8283815383911133,0.8801407217979431,0.37803423404693604,0.23850562,0.23111829,0.21884842,0.16429496,0.14723268,0.85317075,0.81441206,0.81763667,0.96654,0.9489439
1770200906.5097,0.8308223485946655,0.8970026969909668,0.3405866324901581,0.22455007,0.2257188,0.21391596,0.15638973,0.17942546,0.90450263,0.8173322,0.90230733,0.92552227,0.935349
1770200906.5910,0.8266624212265015,0.8733512759208679,0.30683594942092896,0.20528352,0.25293005,0.22384718,0.16858804,0.14935122,0.8355945,0.81822306,0.8466026,0.9189966,0.9473396
1770200906.6774,0.807657778263092,0.8757001161575317,0.26426517963409424,0.18516223,0.2859139,0.23805878,0.1436541,0.14721097,0.90518963,0.7886929,0.7764818,0.96450406,0.94363195
1770200906.8554,0.8185453414916992,0.893604576587677,0.18597811460494995,0.17699084,0.23044457,0.23590471,0.1754271,0.18123278,0.9101529,0.8250924,0.81816906,0.97532,0.9392887
1770200906.9494,0.8251444101333618,0.9089081883430481,0.17421087622642517,0.18994659,0.19106136,0.32288444,0.15092166,0.14518596,0.9167993,0.8053669,0.88493645,0.97832286,0.95911545
1770200907.0329,0.8287999629974365,0.8757001161575317,0.1869247853755951,0.16849042,0.26269704,0.27858174,0.14715557,0.14307521,0.90518963,0.7886929,0.7764818,0.96450406,0.94363195
1770200907.1260,0.8457574844360352,0.8897579312324524,0.21771280467510223,0.18828909,0.1737181,0.2777888,0.18177871,0.17842527,0.9448999,0.8634079,0.8088082,0.86635965,0.9653139
1770200907.2283,0.8096770644187927,0.893604576587677,0.30003821849823,0.16637532,0.24576142,0.23908472,0.17498772,0.17379077,0.9101529,0.8250924,0.81816906,0.97532,0.9392887
1770200907.3085,0.8159363865852356,0.8897579312324524,0.35428863763809204,0.16982026,0.2053105,0.28249386,0.16673045,0.17564495,0.9448999,0.8634079,0.8088082,0.86635965,0.9653139
